nct_id,brief_title,phase,enrollment_actual,lead_sponsor_class,conditions,duration_days,num_sites,num_countries,num_arms,num_interventions,enrollment_per_site,has_multiple_arms,num_inclusion_criteria,num_exclusion_criteria,total_criteria,criteria_text_length,min_age_years,max_age_years,age_range_years,sex_restricted,is_phase2,is_phase3,is_industry_sponsored,is_cancer,is_diabetes,is_hiv,is_asthma,is_pain,is_hypertension,is_depression,is_schizophrenia,enrollment_success
NCT02014883,Phase II Open Label Study Using Triheptanoin in Patients With Glucose Type 1 Transporter Deficiency GLUT1-DS,PHASE2,20.0,OTHER_GOV,Glut1 Deficiency Syndrome,2038,1,1,1,1,20.0,0,5,12,17,1201,3.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT07063290,COMBO Endoscopy Oropharyngeal Airway in Sedated Fiberoptic Bronchoscopy for Patients: A Simon Two-Stage Trial,PHASE2,104.0,OTHER,"Pulmonary Infection, Pulmonary Nodule, Endotracheal Tumour, Bronchiectasis",87,1,1,1,1,104.0,0,4,16,20,2015,18.0,70.0,52.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT03341117,Acetylsalicylic Acid and Type 2 Diabetes Mellitus,PHASE3,21.0,OTHER,"Diabetes Mellitus, Type 2, Antioxidant Enzyme System",731,0,0,2,2,21.0,1,5,5,10,420,35.0,50.0,15.0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCT04949477,Intranasal Dexmedetomidine Versus Oral Paracetamol as a Pre-anaesthetic Medication in Pediatric Age Group,PHASE2,86.0,OTHER,Anxiety,184,1,1,2,2,86.0,1,2,6,8,452,2.0,8.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT04724369,Open-Label Study of 18F-mFBG for Imaging Neuroblastoma,PHASE3,43.0,INDUSTRY,Neuroblastoma,895,8,1,1,1,5.375,0,0,0,0,1504,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT03762018,BEAT-meso: Bevacizumab and Atezolizumab in Malignant Pleural Mesothelioma,PHASE3,401.0,NETWORK,Pleural Mesothelioma Malignant Advanced,2029,42,6,2,4,9.547619047619047,1,11,13,24,1963,18.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT01187277,Robotic Versus Conventional Training on Hemiplegic Gait.,PHASE3,60.0,OTHER_GOV,Stroke,547,1,1,2,2,60.0,1,5,4,9,538,18.0,80.0,62.0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCT00404092,Caspofungin Maximum Tolerated Dose in Patients With Invasive Aspergillosis,PHASE2,46.0,OTHER,Invasive Aspergillosis,1096,4,2,4,1,11.5,1,2,4,6,939,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT01319955,"Flu Vaccine Against Childhood Pneumonia, Bangladesh",PHASE3,3508.0,OTHER,"Pneumonia, Laboratory Confirmed Influenza",2434,1,1,2,1,3508.0,1,1,1,2,535,0.5,1.9166666666666667,1.4166666666666667,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT03312738,"A Study of Everolimus Plus Exemestane in Chinese Postmenopausal Women With Estrogen Receptor Positive, Locally Advanced, Recurrent, or Metastatic Breast Cancer After Recurrence or Progression on Non-steroidal Aromatase Inhibitor",PHASE2,159.0,INDUSTRY,Advanced Breast Cancer,1683,15,1,2,3,10.6,1,10,6,16,2150,18.0,65.0,47.0,1,1,0,1,1,0,0,0,0,0,0,0,1
NCT00604162,PillCam™ Colon Capsule Endoscopy (PCCE) in the Visualization of the Colon,PHASE3,332.0,INDUSTRY,Colonic Diseases,365,7,5,1,2,47.42857142857143,0,1,14,15,1713,18.0,75.0,57.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT00612443,Healing Touch and Health-Related Quality of Life in Women With Breast Cancer Receiving Radiation Therapy,PHASE2/PHASE3,40.0,OTHER,Breast Neoplasms,335,1,1,2,2,40.0,1,4,1,5,350,18.0,65.0,47.0,1,1,1,0,0,0,0,0,0,0,0,0,0
NCT02164643,Longitudinal Study of Brain Amyloid imaGing in MEMENTO,PHASE3,448.0,OTHER,Alzheimer's Disease (AD) and Related Disorders,1947,26,1,2,2,17.23076923076923,1,5,8,13,1784,18.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT00454194,Pemetrexed Disodium With or Without Sorafenib as Second-Line Therapy in Treating Patients With Stage IIIB or Stage IV Non-Small Cell Lung Cancer,PHASE2,110.0,OTHER,Lung Cancer,2070,207,1,2,2,0.5314009661835749,1,50,0,50,5035,18.0,120.0,102.0,0,1,0,0,1,0,0,0,0,0,0,0,1
NCT01875250,Enzalutamide in Combination With PSA-TRICOM in Patients With Non-Metastatic Castration Sensitive Prostate Cancer,PHASE2,38.0,NIH,Prostate Cancer,2412,1,1,2,3,38.0,1,2,3,5,5967,18.0,100.0,82.0,1,1,0,0,1,0,0,0,0,0,0,0,1
NCT00820053,A Trial of Adjuvant Transarterial Chemoembolization (TACE) for Preventing Tumor Recurrence After Liver Resection,PHASE2,450.0,OTHER,Hepatocellular Carcinoma,699,1,1,2,1,450.0,1,0,0,0,1162,18.0,70.0,52.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT01692197,"E7070, Idarubicin and Cytarabine in Relapsed AML and High-Risk Myelodysplastic Syndromes",PHASE2,43.0,OTHER,Leukemia,1587,1,1,1,4,43.0,0,0,0,0,2662,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT02100865,Solar Powered Oxygen Delivery,PHASE2,130.0,OTHER,"Pneumonia, Hypoxemia",487,1,1,2,2,130.0,1,5,4,9,405,18.0,13.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT04224428,Role of Fexofenadine in Diabetic Kidney Disease,PHASE3,60.0,OTHER,Diabetic Kidney Disease,762,1,1,2,2,60.0,1,4,7,11,747,18.0,70.0,52.0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCT01332305,Dose-Response and Pharmacokinetics of Gabapentin Enacarbil (GEn [XP13512 / GSK1838262]) in Restless Legs Syndrome,PHASE2,217.0,INDUSTRY,Restless Legs Syndrome,365,1,1,5,2,217.0,1,9,6,15,1566,18.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT02240693,Alzheimer Disease Proof of Concept Study With BI 409306 Versus Placebo,PHASE2,128.0,INDUSTRY,Alzheimer Disease,998,52,12,5,9,2.4615384615384617,1,8,16,24,6071,55.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT00335478,Daptomycin in Treating Neutropenia and Fever in Patients With Cancer,PHASE2,54.0,OTHER,"Fever, Sweating, Hot Flashes, Infection, Neutropenia",670,1,1,1,1,54.0,0,23,0,23,2247,18.0,99.0,81.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT00839306,Rabeprazole Extended Release 50 mg Versus Ranitidine 150 mg for Maintenance of Healed Erosive Gastroesophageal Reflux Disease (GERD),PHASE3,240.0,INDUSTRY,Gastroesophageal Reflux Disease (GERD),518,4,1,2,2,60.0,1,0,0,0,1242,18.0,75.0,57.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT01207115,A Study of ABT-652 in Adults With Osteoarthritis Pain of the Knee,PHASE2,322.0,INDUSTRY,Osteoarthritis of the Knee,243,38,5,4,3,8.473684210526315,1,3,5,8,970,40.0,75.0,35.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT01493687,Phase 3 Papulopustular Rosacea Study,PHASE3,683.0,INDUSTRY,Papulopustular Rosacea (PPR),609,50,2,2,2,13.66,1,0,0,0,651,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT01319344,Effect of Eplerenone on Endothelial Function in Metabolic Syndrome,PHASE3,42.0,OTHER,"Metabolic Syndrome, Endothelial Dysfunction",943,2,1,1,1,21.0,0,1,26,27,2816,18.0,65.0,47.0,1,0,1,0,0,0,0,0,0,0,0,0,0
NCT00915655,A Study to Evaluate Antiviral Activity of Darunavir + Ritonavir in HIV-1 Infected Adolescents,PHASE2,12.0,INDUSTRY,HIV-1 Infection,608,9,6,1,5,1.3333333333333333,0,6,10,16,1748,12.0,18.0,6.0,0,1,0,1,0,0,1,0,0,0,0,0,0
NCT05618782,Clinical Trial to Evaluate the Efficacy and Safety of LEVI-04 in Patients With Osteoarthritis of the Knee,PHASE2,518.0,INDUSTRY,"Pain, Osteo Arthritis Knee, Knee Osteoarthritis, Arthritis, Joint Diseases",579,13,5,4,2,39.84615384615385,1,0,0,0,6510,40.0,80.0,40.0,0,1,0,1,0,0,0,0,1,0,0,0,1
NCT01397448,Prevention of Recurrent Gastric or Duodenal Ulcers Caused by Low-dose Aspirin With Rabeprazole (E3810) Treatment (Planetarium Study),PHASE2/PHASE3,472.0,INDUSTRY,Gastric or Duodenal Ulcers Caused by Low-dose Aspirin,700,49,1,3,3,9.63265306122449,1,2,0,2,401,20.0,65.0,47.0,0,1,1,1,0,0,0,0,0,0,0,0,1
NCT04215848,As-needed Budesonide/Formoterol Turbuhaler in Stepping Down Period,PHASE3,31.0,OTHER,Asthma,789,1,1,2,2,31.0,1,0,0,0,833,18.0,75.0,57.0,0,0,1,0,0,0,0,1,0,0,0,0,0
NCT03475004,"Study of Pembrolizumab, Binimetinib, and Bevacizumab in Patients With Refractory Colorectal Cancer",PHASE2,53.0,OTHER,"Colorectal Cancer, Metastatic Cancer",1974,1,1,3,3,53.0,1,0,38,38,11533,18.0,99.0,81.0,0,1,0,0,1,0,0,0,0,0,0,0,1
NCT03887754,Therapeutic Issues for Autism,PHASE2,80.0,OTHER,Autism Spectrum Disorder,1065,0,0,4,3,80.0,1,2,4,6,428,5.0,7.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT00184743,Long-term Trial on Growth Hormone Deficiency in Adults (GHDA),PHASE3,112.0,INDUSTRY,"Growth Hormone Disorder, Adult Growth Hormone Deficiency",753,1,1,1,1,112.0,0,3,4,7,601,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT00945490,Clinical Evaluation of NX-1207 for the Treatment of Benign Prostatic Hyperplasia (BPH) NX02-0018,PHASE3,500.0,INDUSTRY,Benign Prostatic Hyperplasia (BPH),1826,35,1,2,2,14.285714285714286,1,0,0,0,821,45.0,65.0,47.0,1,0,1,1,0,0,0,0,0,0,0,0,1
NCT01403779,Comparison of the Cosmetic Outcome of Hypofractionated Versus Normofractionated IMRT in Treatment of Breast Cancer,PHASE3,226.0,OTHER,"Tumors, Breast Cancer",2378,1,1,2,1,226.0,1,3,7,10,526,60.0,65.0,47.0,1,0,1,0,1,0,0,0,0,0,0,0,1
NCT06168799,Ilofotase Alfa for Prevention of Renal Damage After Cardiac Surgery,PHASE2,271.0,INDUSTRY,Open Heart Surgery,715,1,1,2,2,271.0,1,0,0,0,1510,18.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT00561795,Feasibility Study of Pazopanib in Combination With Chemotherapy in Gynaecological Tumors,PHASE2,12.0,INDUSTRY,"Primary Peritoneal Carcinoma, Tumor, Epithelial Ovarian Cancer, Uterine Disease, Cervix Diseases",213,5,2,2,3,2.4,1,42,25,67,7398,18.0,65.0,47.0,1,1,0,1,1,0,0,0,0,0,0,0,0
NCT00980746,Efficacy and Safety of Eslicarbazepine Acetate as Therapy for Patients With Painful Diabetic Neuropathy,PHASE2,557.0,INDUSTRY,Painful Diabetic Neuropathy,366,0,0,6,2,557.0,1,8,13,21,1809,18.0,65.0,47.0,0,1,0,1,0,0,0,0,1,0,0,0,1
NCT01658501,"Phase 2b Multicenter, Randomized, Double-Blind, Placebo- and Active-Controlled, Parallel-Group Study to Assess the PD Response and Safety of Three Dose Levels of (PB1023) Injection Following 20 Weeks of Weekly SC Dosing in Adults With T2DM",PHASE2,593.0,INDUSTRY,Type 2 Diabetes Mellitus,365,93,1,7,9,6.376344086021505,1,3,7,10,1392,18.0,75.0,57.0,0,1,0,1,0,1,0,0,0,0,0,0,1
NCT01719003,Safety and Efficacy Study of Empagliflozin and Metformin for 24 Weeks in Treatment Naive Patients With Type 2 Diabetes,PHASE3,1413.0,INDUSTRY,"Diabetes Mellitus, Type 2, Hyperglycemia",791,190,21,9,14,7.436842105263158,1,0,0,0,887,18.0,65.0,47.0,0,0,1,1,0,1,0,0,0,0,0,0,1
NCT00401193,Efficacy and Safety of XP12B in Women With Menorrhagia,PHASE3,304.0,INDUSTRY,"Menorrhagia, Heavy Menstrual Bleeding",548,83,1,3,3,3.6626506024096384,1,3,3,6,314,18.0,49.0,31.0,1,0,1,1,0,0,0,0,0,0,0,0,1
NCT02277769,Study of Dupilumab (REGN668/SAR231893) Monotherapy Administered to Adult Patients With Moderate-to-Severe Atopic Dermatitis,PHASE3,708.0,INDUSTRY,"Dermatitis, Atopic",427,93,11,3,2,7.612903225806452,1,0,0,0,2084,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT00990184,Study to Evaluate the Effects of Colesevelam on Insulin Sensitivity and ß-Cell Function in Subjects With Impaired Fasting Glucose (Prediabetes),PHASE3,21.0,OTHER,"Impaired Fasting Glucose, Prediabetes",396,0,0,1,2,21.0,0,5,16,21,2071,18.0,75.0,57.0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCT01208935,"Safety, Tolerability and Efficacy of the Nicotine Patch and Gum for the Treatment of Adolescent Tobacco Dependence",PHASE2/PHASE3,157.0,NIH,Tobacco Dependence,1827,1,1,1,2,157.0,0,3,8,11,793,13.0,17.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,1
NCT01438710,Switching Study of Kidney Transplant Patients With Tremor to LCP-Tacro (STRATO),PHASE3,44.0,INDUSTRY,"Renal Failure, Tremors",1308,10,1,2,2,4.4,1,0,0,0,3718,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT00311298,"Nutrition, Diabetes and Pulmonary TB/HIV",PHASE3,1250.0,OTHER,"Tuberculosis, HIV, Diabetes",1066,1,1,4,2,1250.0,1,1,1,2,193,15.0,65.0,47.0,0,0,1,0,0,1,1,0,0,0,0,0,1
NCT01941407,First Line Metastatic Breast Cancer Treatment (ESMERALDA),PHASE2,61.0,OTHER,Metastatic Breast Cancer,852,40,1,1,1,1.525,0,3,3,6,324,18.0,65.0,47.0,1,1,0,0,1,0,0,0,0,0,0,0,1
NCT00824265,Ofatumumab Added to Fludarabine-Cyclophosphamide vs Fludarabine-Cyclophosphamide Combination in Relapsed Subjects With Chronic Lymphocytic Leukemia,PHASE3,365.0,INDUSTRY,"Leukaemia, Lymphocytic, Chronic",3149,135,18,2,2,2.7037037037037037,1,5,10,15,1192,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT01239654,Activity of Platelets After Inhibition and Cardiovascular Events Optical Coherence Tomography Study,PHASE3,60.0,OTHER,Acute Coronary Syndrome,335,4,1,2,1,15.0,1,6,13,19,1904,18.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCT01740284,A Trial Evaluating Tolerability of Grazax Treatment in Combination With Antihistamine,PHASE3,46.0,INDUSTRY,Allergic Rhinoconjunctivitis,123,1,1,2,2,46.0,1,7,18,25,3031,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT05709015,Plaque Inhibitory Effect of Neutral Electrolysed Water in the Form of a Mouthwash in a 4-day Non-brushing Model,PHASE2,16.0,OTHER,Gingivitis,167,1,1,3,3,16.0,1,7,6,13,598,20.0,30.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT03196284,A Trial Evaluating the Efficacy and Safety of Prophylactic Administration of Concizumab in Haemophilia A and B Patients With Inhibitors,PHASE2,26.0,INDUSTRY,"Congenital Bleeding Disorder, Haemophilia A With Inhibitors, Haemophilia B With Inhibitors",904,22,14,2,2,1.1818181818181819,1,0,0,0,671,18.0,65.0,47.0,1,1,0,1,0,0,0,0,0,0,0,0,0
NCT06558838,Efficacy and Safety of Acyclovir-penciclovir Cream Versus an Abreva in the Suppression of Herpes Simplex Virus Eruptions,PHASE2,40.0,OTHER,Herpes Simplex Oral,468,1,1,2,2,40.0,1,9,14,23,1876,18.0,80.0,62.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT03597464,Aurinia Renal Assessments 2: Aurinia Renal Response in Lupus With Voclosporin,PHASE3,216.0,INDUSTRY,Lupus Nephritis,739,1,1,2,2,216.0,1,0,0,0,1459,18.0,75.0,57.0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCT03897868,A Phase 2 Study to Assess Dose-response Relationship of HCP1803 in Patients With Essential Hypertension,PHASE2,248.0,INDUSTRY,Hypertension,342,1,1,7,4,248.0,1,1,4,5,488,19.0,65.0,47.0,0,1,0,1,0,0,0,0,0,1,0,0,1
NCT01286168,Trial of Drain Antisepsis After Tissue Expander Breast Reconstruction,PHASE2,110.0,OTHER,"Nonmalignant Breast Conditions, Breast Cancer",914,2,1,2,4,55.0,1,3,8,11,832,18.0,90.0,72.0,0,1,0,0,1,0,0,0,0,0,0,0,1
NCT00607854,Safety of Ibritumomab Tiuxetan (Zevalin®) in Combination With a Fludarabine-based Reduced Intensity Conditioning (RIC) Regimen (ZEVALLO 2007),PHASE2,31.0,OTHER,"Diffuse Large B-Cell Lymphoma, Mantle Cell Lymphoma",1370,12,1,1,1,2.5833333333333335,0,10,12,22,2266,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT05863104,"Assessment of Safety, Tolerability, Systemic Exposure and Efficacy of GPB Cream in Adolescents With Severe Primary Hyperhidrosis",PHASE2,44.0,INDUSTRY,Primary Axillary Hyperhidrosis,365,1,1,1,1,44.0,0,4,4,8,1267,12.0,17.0,5.0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCT05733533,A Study to Assess the Efficacy and Tolerance of HRS-2261 in Subjects With Refractory Chronic Cough,PHASE2,97.0,INDUSTRY,Refractory Chronic Cough,362,1,1,2,2,97.0,1,0,0,0,3074,18.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT01417000,Safety and Efficacy of Combination Listeria/GVAX Immunotherapy in Pancreatic Cancer,PHASE2,93.0,INDUSTRY,Metastatic Pancreatic Cancer,1969,10,1,2,3,9.3,1,8,15,23,2782,18.0,65.0,47.0,0,1,0,1,1,0,0,0,0,0,0,0,1
NCT01425814,Single Dose Study to Assess Efficacy and Safety of 4 Doses of LAS100977 in Chronic Obstructive Pulmonary Disease (COPD) Population,PHASE2,87.0,INDUSTRY,Chronic Obstructive Pulmonary Disease (COPD),213,8,1,6,6,10.875,1,0,0,0,1670,40.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT04429334,Efficacy and Safety Study of Nangibotide in Patients With COVID-19 Receiving Ventilatory Support,PHASE2,220.0,INDUSTRY,COVID19,637,17,2,2,2,12.941176470588236,1,0,0,0,1051,18.0,75.0,57.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT02094937,A Study to Compare the Efficacy and Safety of Fluticasone Furoate (FF) 100 mcg Once Daily With Fluticasone Propionate (FP) 250 mcg Twice Daily (BD) and FP 100 mcg BD in Well-controlled Asthmatic Japanese Subjects,PHASE3,430.0,INDUSTRY,Asthma,519,33,1,4,6,13.030303030303031,1,11,18,29,10745,18.0,65.0,47.0,0,0,1,1,0,0,0,1,0,0,0,0,1
NCT01265810,Caphosol in Oral Mucositis Due to Targeted Therapy,PHASE3,64.0,OTHER,"Oral Complaints, Renal Cell Carcinoma, Hepatocellular Carcinoma, Gastrointestinal Stromal Tumors",1431,2,1,2,2,32.0,1,8,7,15,1078,18.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCT00508040,Evaluation of Birdshot Retine Choroidopathy Treatment by Either Steroid or Interferon alpha2a,PHASE2,58.0,OTHER,"Birdshot Chorioretinopathy, Cystoid Macular Edema, Transient Partial Visual Loss",1950,1,1,2,2,58.0,1,3,4,7,267,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT01725308,A Study to Evaluate the Efficacy of FK949E in Bipolar Disorder Patients With Major Depressive Episodes,PHASE2/PHASE3,431.0,INDUSTRY,Bipolar Disorder,1616,98,1,6,2,4.3979591836734695,1,3,22,25,3830,20.0,64.0,44.0,0,1,1,1,0,0,0,0,0,0,0,0,1
NCT03976323,"Study of Pembrolizumab With Maintenance Olaparib or Maintenance Pemetrexed in First-line (1L) Metastatic Nonsquamous Non-Small-Cell Lung Cancer (NSCLC) (MK-7339-006, KEYLYNK-006)",PHASE3,1003.0,INDUSTRY,"Carcinoma, Nonsquamous Non-small-cell Lung",2407,178,20,2,5,5.634831460674158,1,0,0,0,3302,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT02251067,Phase 2 Study to Evaluate Safety & Efficacy of VPI-2690B in Diabetic Nephropathy Patients,PHASE2,165.0,INDUSTRY,Diabetic Nephropathy,913,34,2,4,4,4.852941176470588,1,6,9,15,667,21.0,80.0,59.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT00060944,A Study to Assess Treatment With 2 Different Dosing Schedules of Trabectidin Administered to Patients With Advanced Cancer,PHASE2,271.0,INDUSTRY,"Liposarcoma, Leiomyosarcoma",1827,39,8,2,4,6.948717948717949,1,5,5,10,1066,18.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT04338581,Evaluation of AMG 714 for Vitiligo,PHASE2,60.0,NIH,Vitiligo,1573,7,1,2,3,8.571428571428571,1,0,0,0,4834,18.0,75.0,57.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT03812328,Study to Assess the Safety and Efficacy of SelK2 to Prevent Blood Clots in Patients Undergoing Total Knee Replacement,PHASE2,207.0,INDUSTRY,Venous Thromboembolism,267,21,5,3,2,9.857142857142858,1,2,3,5,824,18.0,80.0,62.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT03388190,METIMMOX: Colorectal Cancer METastasis - Shaping Anti-tumor IMMunity by OXaliplatin,PHASE2,80.0,OTHER,Colorectal Cancer Metastatic,2120,5,1,2,2,16.0,1,12,21,33,6413,18.0,65.0,47.0,0,1,0,0,1,0,0,0,0,0,0,0,1
NCT01302340,Delta-THC in Behavioral Disturbances in Dementia,PHASE2,22.0,OTHER,Dementia,823,2,1,2,3,11.0,1,3,5,8,862,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT03861936,BOTOX® (onabotulinumtoxinA) Treatment of Masseter Muscle Prominence,PHASE2,150.0,INDUSTRY,Masseter Muscle Prominence,413,14,1,3,2,10.714285714285714,1,5,16,21,3576,18.0,65.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT00882908,A Study of TMC435 in Combination With Pegylated Interferon Alp\Fa-2a and Ribavirin in Patients Infected With Genotype 1 Hepatitis C Virus Who Never Received Treatment,PHASE2,386.0,INDUSTRY,Hepatitis C,669,71,13,5,4,5.436619718309859,1,3,4,7,645,18.0,70.0,52.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT00717821,A Study of Once Monthly Intravenous or Subcutaneous Mircera in Participants With Chronic Kidney Disease on Hemodialysis.,PHASE3,421.0,INDUSTRY,Anemia,1064,89,1,2,3,4.730337078651686,1,2,4,6,693,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT00003213,Drugs to Reduce the Side Effects of Chemotherapy,PHASE3,267.0,OTHER,"Nausea and Vomiting, Unspecified Adult Solid Tumor, Protocol Specific",1187,10,2,2,3,26.7,1,0,0,0,1348,18.0,65.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT02263495,Eribulin Plus Gemcitabine (EG) vs Paclitaxel Plus Gemcitabine (PG) in HER2-Negative Metastatic Breast Cancer,PHASE2,118.0,OTHER,Metastatic Breast Cancer,1641,2,1,2,3,59.0,1,0,0,0,2576,19.0,65.0,47.0,0,1,0,0,1,0,0,0,0,0,0,0,1
NCT00087958,"Intravenous RPR109881 in Male or Female Patients With Advanced Breast Cancer Who no Longer Respond to Anthracycline, Taxane and Capecitabine Treatment",PHASE2,168.0,INDUSTRY,Breast Cancer,1703,15,15,1,1,11.2,0,6,1,7,1028,18.0,65.0,47.0,0,1,0,1,1,0,0,0,0,0,0,0,1
NCT06012812,A Study to Extend Efficacy and Safety of SHR-1819 Injection in Adult Patients With Moderate to Severe Atopic Dermatitis,PHASE2,79.0,INDUSTRY,Moderate to Severe Atopic Dermatitis,638,1,1,1,1,79.0,0,0,0,0,2434,18.0,75.0,57.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT00539578,Treatment of Patients With Anxiety Disorder (0777-022),PHASE2,270.0,INDUSTRY,Generalized Anxiety Disorder,151,0,0,1,2,270.0,0,1,3,4,226,18.0,70.0,52.0,0,1,0,1,0,0,0,0,0,0,0,0,1
NCT01086800,Heart Biomarker Evaluation in Apnea Treatment,PHASE2,318.0,OTHER,"Cardiovascular Disease, Obstructive Sleep Apnea, Coronary Artery Disease",915,4,1,3,3,79.5,1,2,2,4,268,45.0,75.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT00171366,A Study Comparing the Response of Patients With Hypertension to Amlodipine or Amlodipine Plus Benazepril.,PHASE3,1422.0,INDUSTRY,Hypertension,365,1,1,1,1,1422.0,0,3,1,4,520,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,1,0,0,1
NCT00736645,Selenomethionine and Finasteride Before Surgery or Radiation Therapy in Treating Patients With Stage I or Stage II Prostate Cancer,PHASE2,55.0,OTHER,Prostate Cancer,1583,1,1,4,3,55.0,1,12,0,12,1413,18.0,65.0,47.0,1,1,0,0,1,0,0,0,0,0,0,0,1
NCT01445301,"Study STF115287, a Clinical Confirmation Study of GSK2585823 in the Treatment of Acne Vulgaris in Japanese Subjects",PHASE3,800.0,INDUSTRY,Acne Vulgaris,310,26,1,3,2,30.76923076923077,1,6,16,22,3996,12.0,45.0,33.0,0,0,1,1,0,0,0,0,0,0,0,0,1
NCT03213665,"Tazemetostat in Treating Patients With Relapsed or Refractory Advanced Solid Tumors, Non-Hodgkin Lymphoma, or Histiocytic Disorders With EZH2, SMARCB1, or SMARCA4 Gene Mutations (A Pediatric MATCH Treatment Trial)",PHASE2,20.0,NIH,"Advanced Malignant Solid Neoplasm, Ann Arbor Stage III Hodgkin Lymphoma, Ann Arbor Stage III Non-Hodgkin Lymphoma, Ann Arbor Stage IV Hodgkin Lymphoma, Ann Arbor Stage IV Non-Hodgkin Lymphoma",2605,117,2,1,1,0.17094017094017094,0,16,13,29,9493,1.0,21.0,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCT01989416,Effectiveness of Chlorhexidine Wipe for Prevention of Multidrug-resistant Organisms in Intensive Care Unit Patients,PHASE3,481.0,OTHER,Antibiotic Resistant Infection,485,1,1,2,2,481.0,1,3,1,4,257,18.0,95.0,77.0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCT03292237,Intensive Nutrition in Critically Ill Adults,PHASE2,240.0,OTHER,"Critical Illness, Critically Ill",1750,23,2,2,1,10.434782608695652,1,0,10,10,1816,18.0,65.0,47.0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT04068051,Multimechanistic Treatment Over Time of Migraine Symptoms (MOVEMENT),PHASE3,706.0,INDUSTRY,Migraine,444,51,1,1,1,13.843137254901961,0,1,2,3,345,18.0,65.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1
